Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Type_New,Outlet_Years,Price_per_Unitwt,MRP_group,Item_Fat_Content_No_Fat,Item_Fat_Content_Regular,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_FD,Item_Category_NC,Item_Outlet_Sales
9.3,-2.2541031118369506,124.4388,3,1,Non_Perishable,23,13.38,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1609.9044
19.6,-2.2655472928566662,42.877,2,3,Non_Perishable,11,2.19,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,649.155
11.3,-2.1088145229837774,247.8118,1,2,Non_Perishable,6,21.93,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2223.1062
11.5,-1.4567378711939447,124.8704,2,1,Not_Sure,25,10.86,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2127.8968
15.3,-1.8874915859435524,215.5218,1,2,Non_Perishable,6,14.09,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4060.7142
8.235,-2.7144062436671064,184.495,1,2,Non_Perishable,3,22.4,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3844.995
15.2,-1.84177954166763,228.5352,1,3,Not_Sure,13,15.04,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1832.2816
16.7,-1.9952312163103334,110.9912,2,1,Perishable,25,6.65,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1310.2944
9.0,-2.2926781450444955,37.019,1,2,Non_Perishable,8,4.11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,659.142
9.0,-2.164653297975654,150.9024,1,2,Non_Perishable,8,16.77,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4402.2696
15.35,-1.717051793531027,190.8504,1,2,Perishable,6,12.43,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3643.2576
11.8,-1.6108341111306987,35.0558,1,3,Not_Sure,25,2.97,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33.9558
20.1,-2.125963151378557,193.382,1,2,Perishable,6,9.62,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4247.804
10.3,-2.617398021521306,87.854,1,1,Not_Sure,12,8.53,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,259.662
12.35,-1.8322587982181981,118.7124,1,2,Not_Sure,6,9.61,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2607.2728
8.88,-1.8727963074130793,152.5682,1,2,Non_Perishable,8,17.18,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1372.2138
15.85,-1.598826102145762,176.437,1,1,Perishable,12,11.13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529.311
14.1,-1.852733853193698,140.1496,2,1,Non_Perishable,1,9.94,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,846.8976
20.25,-2.7220668429461723,148.6418,1,2,Non_Perishable,8,7.34,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2648.5524
16.5,-2.3343550720180963,93.612,2,3,Non_Perishable,11,5.67,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1584.604
13.6,-2.2382125233050996,156.7946,1,3,Perishable,13,11.53,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3629.2758
9.395,-1.7423327847958348,42.9112,2,1,Non_Perishable,25,4.57,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,809.6128
20.35,-1.8499350021906524,119.5466,1,1,Not_Sure,12,5.87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,117.8466
7.275,-2.4459688079593884,145.076,1,2,Not_Sure,6,19.94,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1611.236
19.7,-2.2601803669389278,109.2912,1,2,Non_Perishable,6,5.55,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2402.2064
19.2,-1.7938534582227226,109.1886,2,1,Non_Perishable,25,5.69,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4225.1668
12.85,-1.06577448761895,47.106,1,3,Non_Perishable,25,3.67,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,139.818
14.15,-2.8941385712662613,196.811,2,1,Non_Perishable,1,13.91,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4517.453
19.0,-2.0120476652730446,130.8626,2,1,Not_Sure,1,6.89,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1573.9512
20.35,-2.0731334367920273,234.5616,2,1,Non_Perishable,25,11.53,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6796.4864
20.5,-1.653844161486926,37.119,2,1,Non_Perishable,1,1.81,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,842.237
6.96,-1.9401258783569784,89.9146,1,3,Non_Perishable,13,12.92,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1277.0044
15.35,-2.7323549945129053,62.5168,2,1,Non_Perishable,1,4.07,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,447.4176
17.1,-2.0155096838753326,114.586,1,2,Non_Perishable,8,6.7,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1584.604
10.195,-1.5533747270893765,142.2838,1,2,Non_Perishable,8,13.96,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1685.8056
11.1,-2.617204554557452,82.9908,1,3,Non_Perishable,25,7.48,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,503.3448
5.78,-1.8121952202249538,162.8552,2,3,Perishable,11,28.18,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3574.0144
6.385,-1.892488416877553,108.2596,1,2,Non_Perishable,8,16.96,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1186.4556
5.985,-3.0391478961645966,184.9924,2,1,Non_Perishable,25,30.91,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3146.5708
9.3,-2.6771026833622957,248.5092,1,2,Perishable,6,26.72,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6474.2392
13.65,-1.622480310512443,188.024,1,1,Perishable,12,13.77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,745.696
9.195,-1.708134671098348,59.0246,1,2,Non_Perishable,6,6.42,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1853.5872
9.17,-1.7730752208098997,141.747,2,3,Non_Perishable,11,15.46,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3006.087
12.6,-2.1109606081246053,53.2982,1,2,Perishable,8,4.23,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,736.3748
14.85,-2.6162398484763876,188.7214,1,2,Non_Perishable,3,12.71,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3956.8494
19.35,-2.556982564790613,120.5098,1,2,Perishable,3,6.23,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1807.647
18.7,-2.7267472228087577,52.2324,1,2,Non_Perishable,6,2.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,467.3916
5.46,-2.381602606482937,187.624,1,2,Non_Perishable,8,34.36,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3542.056
8.785,-2.478203260560504,120.9414,1,2,Perishable,6,13.77,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1949.4624
12.6,-1.8129769476215354,210.8612,1,2,Not_Sure,8,16.74,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3344.9792
8.76,-2.168130907111125,127.3336,2,1,Non_Perishable,1,14.54,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2684.5056
12.3,-2.092356868638721,58.7562,1,2,Not_Sure,8,4.78,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,592.562
19.6,-2.5133193354256984,103.1964,3,1,Non_Perishable,23,5.27,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,736.3748
10.85,-1.0940890491777504,105.5622,1,3,Not_Sure,25,9.73,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,211.7244
8.155,-2.3614047715260966,76.2354,2,1,Non_Perishable,1,9.35,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1279.0018
12.8,-2.5225714069878147,223.8404,2,1,Perishable,25,17.49,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7201.2928
7.97,-2.348450683953776,171.2422,1,2,Non_Perishable,3,21.49,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3103.9596
18.85,-1.5744754668854017,167.6132,2,1,Non_Perishable,1,8.89,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1522.0188
11.1,-1.7295106641354472,191.5846,1,2,Perishable,8,17.26,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2101.9306
9.6,-2.9847371229501847,164.6184,2,3,Non_Perishable,11,17.15,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2972.1312
9.27,-1.7714576094055996,148.105,1,1,Perishable,12,15.98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,149.805
13.35,-2.3824844597593837,61.2194,1,3,Perishable,13,4.59,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,433.4358
11.3,-2.020126292155352,260.8962,1,2,Non_Perishable,6,23.09,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4920.9278
19.0,-1.6372246210903694,107.6622,1,2,Not_Sure,3,5.67,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1164.4842
12.3,-1.72622022320873,35.6874,1,2,Non_Perishable,8,2.9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,846.8976
6.425,-2.8341179400190937,118.3808,1,2,Non_Perishable,3,18.43,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2812.3392
11.5,-2.5751694935384783,84.954,2,1,Perishable,1,7.39,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,865.54
5.19,-2.2491656939072193,195.911,2,3,Non_Perishable,11,37.75,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2946.165
12.15,-2.5545433915875635,163.5184,3,1,Perishable,23,13.46,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3137.2496
15.25,-2.4667841986773857,86.6198,2,3,Not_Sure,11,5.68,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1657.1762
11.8,-1.7512668510948315,221.6772,3,1,Perishable,23,18.79,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3113.2808
15.7,-2.404077088060218,253.4724,1,2,Not_Sure,8,16.14,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1510.0344
16.75,-2.919437749541659,103.5674,1,3,Non_Perishable,13,6.18,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1629.8784
10.8,-2.1889716088886835,42.2138,2,3,Non_Perishable,11,3.91,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,690.4346
11.8,-1.7508803000021356,220.3772,1,2,Perishable,6,18.68,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4447.544
16.35,-2.379640344732774,166.1842,2,1,Perishable,25,10.16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5470.8786
7.81,-2.356609121459959,168.7158,2,3,Not_Sure,11,21.6,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2673.8528
11.1,-2.3302284293066275,177.2712,1,3,Non_Perishable,13,15.97,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3339.6528
12.85,-1.7723031447942714,38.3164,1,2,Non_Perishable,6,2.98,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,502.0132
10.5,-2.4948054828464907,216.7508,1,2,Perishable,6,20.64,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3038.7112
6.135,-1.7072395904666176,161.0236,1,3,Non_Perishable,13,26.25,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1288.9888
15.85,-2.0037556834179435,216.9166,2,1,Perishable,25,13.69,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4354.332
12.15,-2.983857341904703,125.173,2,1,Not_Sure,25,10.3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3202.498
9.3,-2.675444086926511,249.6092,2,1,Perishable,1,26.84,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5976.2208
16.6,-2.52604802635319,54.6614,1,2,Non_Perishable,3,3.29,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,884.1824
8.51,-2.1514452298690223,142.947,1,2,Non_Perishable,6,16.8,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3006.087
8.645,-1.5654436446516027,95.441,1,2,Non_Perishable,3,11.04,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3282.394
8.6,-2.1273342765880163,128.831,3,1,Perishable,23,14.98,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1038.648
12.85,-2.370138540057587,196.4768,2,1,Perishable,25,15.29,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6306.4576
14.5,-1.8544350202917377,158.4604,1,3,Non_Perishable,13,10.93,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2693.8268
6.65,-2.1374992238794994,149.5734,2,3,Non_Perishable,11,22.49,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2524.0478
20.1,-2.541218542739427,225.9036,3,1,Perishable,23,11.24,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3643.2576
15.25,-2.026794761524331,179.266,1,3,Not_Sure,13,11.76,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1438.128
17.7,-1.863965932702136,182.3292,1,2,Perishable,3,10.3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4195.8716
7.075,-2.538215637045045,97.3068,1,3,Non_Perishable,13,13.75,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1263.6884
11.5,-1.548481373029582,129.3652,3,1,Perishable,23,11.25,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2066.6432
5.82,-1.9360708893667062,254.533,1,2,Perishable,3,43.73,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1281.665
8.785,-2.5760575578186296,155.1656,2,3,Non_Perishable,11,17.66,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4016.1056
5.465,-2.4092009239885672,129.1626,1,3,Non_Perishable,13,23.63,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3672.5528
8.18,-2.7546801087153785,140.9154,2,1,Non_Perishable,25,17.23,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2127.231
14.0,-1.6071184558088947,52.564,2,1,Non_Perishable,25,3.75,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2290.352
15.7,-2.4049924244034613,252.2724,1,3,Not_Sure,13,16.07,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1258.362
7.39,-1.8358455634772757,251.9066,3,1,Non_Perishable,23,34.09,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4267.1122
6.55,-2.246268587688178,102.9332,1,3,Perishable,25,15.71,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,102.5332
6.8,-2.3114923634312077,48.6034,1,2,Non_Perishable,6,7.15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,291.6204
13.65,-2.4810154101915574,80.2302,2,1,Not_Sure,25,5.88,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2139.2154
11.5,-2.2111982530831864,120.2124,1,2,Not_Sure,6,10.45,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1540.6612
17.6,-2.1394406662104535,45.606,1,2,Not_Sure,6,2.59,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1724.422
7.75,-1.8999249548743256,34.9558,1,2,Non_Perishable,6,4.51,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,645.1602
8.235,-1.9060094214423382,148.6076,2,1,Non_Perishable,25,18.05,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3990.8052
18.6,-1.9417057309428412,161.8236,2,3,Not_Sure,11,8.7,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1611.236
5.73,-2.2192404355263693,86.0882,1,3,Non_Perishable,13,15.02,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1116.5466
12.15,-2.4349872201797584,149.0708,2,3,Non_Perishable,11,12.27,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1203.7664
5.44,-2.652685188213899,174.637,3,1,Non_Perishable,23,32.1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2999.429
17.7,-2.250589035748183,165.021,1,2,Non_Perishable,8,9.32,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3425.541
19.2,-1.412701174030925,240.6196,2,1,Not_Sure,25,12.53,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4579.3724
12.1,-2.658162674132471,180.666,3,1,Non_Perishable,23,14.93,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4134.618
8.355,-1.362290462475631,145.6418,3,1,Non_Perishable,23,17.43,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3384.2614
6.26,-2.6651436543503046,151.1366,1,1,Perishable,12,24.14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,453.4098
15.75,-1.6078587734867926,101.37,3,1,Non_Perishable,23,6.44,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2097.27
5.905,-2.2166064477452734,221.5456,3,1,Non_Perishable,23,37.52,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6852.4136
16.0,-1.79655176922033,210.3902,1,3,Non_Perishable,13,13.15,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1486.7314
20.25,-2.7228353402014918,148.9418,1,3,Non_Perishable,13,7.36,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3531.4032
5.175,-2.311907125720522,83.4224,2,3,Non_Perishable,11,16.12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1448.7808
9.0,-1.92521096444467,77.2644,3,1,Non_Perishable,23,8.58,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1335.5948
15.6,-2.214212824514266,168.2132,2,3,Not_Sure,11,10.78,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2367.5848
5.175,-2.420063559639273,107.7622,2,1,Not_Sure,1,20.82,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2011.3818
7.5,-2.3441319140116166,175.4028,2,1,Non_Perishable,25,23.39,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6729.9064
18.7,-2.0978365959122547,83.3566,2,3,Perishable,11,4.46,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1860.2452
17.6,-2.685251537400908,182.6976,1,3,Non_Perishable,13,10.38,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3440.8544
18.2,-1.4858369753900658,43.5086,3,1,Non_Perishable,23,2.39,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1070.6064
13.15,-2.5006182224201905,179.5686,1,3,Non_Perishable,13,13.66,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1422.1488
8.6,-1.845375612088962,130.231,1,1,Perishable,12,15.14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129.831
14.5,-2.0895975221377547,168.6448,2,1,Perishable,25,11.63,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3408.896
20.35,-1.8555279472862636,262.1594,2,3,Perishable,11,12.88,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3139.9128
7.39,-2.011691514411181,140.6812,1,2,Non_Perishable,6,19.04,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3704.5112
19.6,-2.2645529363225214,88.7514,2,3,Non_Perishable,11,4.53,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2656.542
16.25,-1.5579890261557348,95.441,1,1,Perishable,12,5.87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,193.082
6.28,-2.449051160989633,86.5198,2,3,Non_Perishable,11,13.78,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1395.5168
9.395,-1.501225834767661,226.072,3,1,Non_Perishable,23,24.06,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3621.952
7.72,-2.148131786266828,79.1986,1,2,Perishable,3,10.26,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,778.986
12.65,-2.2550271223112013,106.4938,3,1,Non_Perishable,23,8.42,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2465.4574
19.35,-2.095065194449472,175.1738,1,3,Perishable,25,9.05,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,347.5476
16.75,-1.673097863046853,88.7856,1,2,Perishable,8,5.3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,966.7416
15.5,-2.4729101036374073,102.3332,3,1,Perishable,23,6.6,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,922.7988
8.88,-1.8730670191548768,153.3682,2,3,Non_Perishable,11,17.27,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1219.7456
18.25,-1.9535880422019236,126.3046,1,2,Not_Sure,8,6.92,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,747.0276
8.935,-2.2757088930762492,52.9298,1,2,Non_Perishable,3,5.92,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,539.298
16.0,-1.7966634205973946,210.7902,1,2,Non_Perishable,6,13.17,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4460.1942
19.7,-2.1368583164358443,55.093,2,1,Perishable,1,2.8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1018.674
20.6,-2.522000151250472,93.9778,1,2,Perishable,6,4.56,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2816.334
19.25,-1.7453234627503056,32.4558,1,3,Non_Perishable,13,1.69,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,101.8674
14.15,-2.50493735298751,198.311,1,3,Perishable,13,14.01,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2553.343
6.63,-2.818729812064266,58.2588,1,2,Not_Sure,8,8.79,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,343.5528
11.8,-2.4716187343026372,39.6138,1,3,Non_Perishable,13,3.36,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,365.5242
13.15,-2.327070301968132,85.9566,1,3,Perishable,25,6.54,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,169.1132
12.85,-1.5972849191593543,155.563,1,3,Not_Sure,13,12.11,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4224.501
11.6,-1.5627810102770732,239.8222,1,2,Perishable,3,20.67,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4063.3774
16.2,-2.4270414409754704,97.0726,1,3,Non_Perishable,25,5.99,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,293.6178
12.15,-2.0876889204095983,161.0552,1,2,Perishable,3,13.26,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3411.5592
4.635,-1.579498626727672,128.2994,2,3,Perishable,11,27.68,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2698.4874
19.6,-2.5063269185388988,48.5718,2,1,Perishable,1,2.48,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,425.4462
20.2,-1.673620094337481,95.0752,1,2,Not_Sure,8,4.71,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2588.6304
15.0,-1.495248669106711,185.2266,2,1,Non_Perishable,25,12.35,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5901.6512
9.395,-1.7394051180270687,44.6112,1,3,Non_Perishable,13,4.75,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,511.3344
11.395,-1.9974014604377839,232.8616,1,2,Perishable,6,20.44,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2812.3392
19.5,-2.4536868966860634,158.792,2,1,Non_Perishable,1,8.14,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2556.672
18.35,-1.8388554339823715,184.4266,1,3,Non_Perishable,13,10.05,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3504.1054
5.365,-1.2341944943708452,173.4764,1,1,Perishable,12,32.33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,171.7764
11.8,-2.72492424137835,180.4344,2,1,Non_Perishable,1,15.29,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,535.3032
11.3,-2.10578566868237,247.5118,1,2,Non_Perishable,3,21.9,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2470.118
19.6,-2.5120983637915524,104.0964,1,2,Non_Perishable,8,5.31,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,525.982
14.0,-2.2645529363225214,182.0634,2,3,Not_Sure,11,13.0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4544.085
19.7,-2.500542803545522,84.3592,1,3,Non_Perishable,13,4.28,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,743.0328
12.5,-1.9121973068368476,220.0798,1,3,Perishable,13,17.61,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4848.3556
12.3,-2.1448812110149293,191.253,1,2,Non_Perishable,8,15.55,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2656.542
7.435,-1.8894893686069636,165.2158,1,3,Not_Sure,13,22.22,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2840.9686
6.48,-2.358564220281908,146.9076,1,3,Not_Sure,13,22.67,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2956.152
17.6,-2.094080567064829,154.6314,3,1,Perishable,23,8.79,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1861.5768
8.155,-1.6828723548779536,188.453,1,2,Perishable,8,23.11,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4364.319
16.1,-2.352318525664286,253.4356,2,3,Perishable,11,15.74,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2797.6916
15.5,-1.7859855590694256,199.0768,2,3,Perishable,11,12.84,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2759.0752
