Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Price_per_Unitwt,Item_Outlet_Sales,Item_type_Perishable,Fat_content_No_Fat,Fat_content_Regular,Out_ID_OUT013,Out_ID_OUT017,Out_ID_OUT018,Out_ID_OUT019,Out_ID_OUT027,Out_ID_OUT035,Out_ID_OUT045,Out_ID_OUT046,Out_ID_OUT049,OutletType_SupermarketType1,OutletType_SupermarketType2,OutletType_SupermarketType3,MRP_Cluster_1,MRP_Cluster_2,MRP_Cluster_3,Item_cat_FD,Item_cat_NC
FDG08,13.15,0.165328057,170.6764,1,2,6,12.98,3435.528,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDV56,16.1,0.013529884,106.2596,2,1,25,6.6,1402.1748,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDY26,20.6,0.030510526,211.4244,1,3,13,10.26,7833.8028,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
DRE13,6.28,0.027699863,87.9198,1,2,6,14.0,1221.0772,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
FDE51,5.925,0.09646733,42.8086,1,3,13,7.23,669.129,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
FDL40,17.7,0.011636708,94.541,1,2,8,5.34,1061.951,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDD50,18.85,0.141642219,168.1132,1,3,13,8.92,2874.9244,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDC04,15.6,0.044767801,241.8854,2,1,25,15.51,4592.0226,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDN15,17.5,0.028009382,141.718,1,1,12,8.1,419.454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FDC46,17.7,0.1164455,182.8266,3,1,23,10.33,5163.9448,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDV56,16.1,0.013584408,107.7596,3,1,23,6.69,323.5788,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDK43,9.8,0.026950104,128.402,2,1,1,13.1,1265.02,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
NCR29,7.565,0.054751689,54.793,1,2,8,7.24,622.523,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
FDY03,17.6,0.076121831,111.7202,1,3,13,6.35,1125.202,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDU44,12.15,0.058516562,164.1552,2,3,11,13.51,5198.5664,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDZ04,9.31,0.037923509,61.651,3,1,23,6.62,379.506,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDU16,19.25,0.058365706,82.1908,2,3,11,4.27,2432.8332,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDV07,9.5,0.031346387,110.7228,1,2,8,11.66,1657.842,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
NCL19,15.35,0.015663185,143.947,3,1,23,9.38,3006.087,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDW01,14.5,0.063750302,153.4682,2,1,25,10.58,2287.023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDC10,9.8,0.07252476,120.3098,2,1,25,12.28,1687.1372,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
DRC12,17.85,0.038040837,189.1188,1,2,3,10.59,3237.1196,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
DRK39,7.02,0.049823902,82.225,3,1,23,11.71,2746.425,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
FDG24,7.975,0.014560297,81.425,2,1,25,10.21,1331.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDO04,16.6,0.026408698,53.2614,2,1,25,3.21,607.8754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
DRB25,12.3,0.069446588,106.3938,1,2,6,8.65,857.5504,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
FDK26,5.46,0.03217132,184.824,1,2,6,33.85,4287.752,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDM52,15.1,0.026046138,147.2076,1,2,8,9.75,1773.6912,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDY07,11.8,0.121848436,46.8402,1,2,8,3.97,597.2226,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
NCO06,19.25,0.108470504,33.4558,2,1,1,1.74,441.4254,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FDO10,13.65,0.0085099589,55.8588,1,2,8,4.09,1431.47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDK34,13.35,0.038494623,240.2564,3,1,23,18.0,2860.2768,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDS33,6.67,0.122830885,86.9514,2,1,25,13.04,3364.9532,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDO45,13.15,0.038029746,88.6856,1,2,8,6.74,1757.712,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDF08,14.3,0.065207559,89.8856,1,3,13,6.29,966.7416,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDH58,12.3,0.037014587,115.1834,1,2,8,9.36,1958.1178,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDS03,7.825,0.133281968,63.2826,1,1,12,8.09,129.1652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DRF03,19.1,0.045299563,38.8138,1,2,6,2.03,365.5242,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDE02,8.71,0.121149472,93.7778,3,1,23,10.77,1783.6782,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCZ06,19.6,0.094083303,252.2698,3,1,23,12.87,2790.3678,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
FDW49,19.5,0.0861065827,179.3002,2,3,11,9.19,2328.3026,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDR23,15.85,0.0852754171,174.737,1,2,3,11.02,2822.992,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
NCJ29,10.6,0.035022503,85.1224,2,1,25,8.03,2045.3376,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
FDY35,17.6,0.016060186,47.2402,1,2,8,2.68,505.3422,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
FDZ01,8.975,0.009014978,102.699,2,1,25,11.44,3095.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDX19,19.1,0.096733815,233.1958,1,3,13,12.21,5141.3076,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDG44,6.13,0.102607233,54.0298,2,1,1,8.81,808.947,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FDQ23,6.55,0.024521191,100.6332,1,2,6,15.36,2665.8632,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDY22,16.5,0.160624116,143.8128,1,2,3,8.72,2588.6304,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
NCN41,17.0,0.052165855,125.073,3,1,23,7.36,1108.557,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDA47,10.5,0.113514422,162.421,1,2,8,15.47,1304.968,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCD19,8.93,0.009779828555555556,55.4614,1,2,8,6.21,331.5684,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
FDO36,19.7,0.07753654,180.866,2,1,25,9.18,3235.788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDH20,16.1,0.024928351,95.141,3,1,23,5.91,3089.312,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDN12,15.6,0.08071118,113.1544,2,1,25,7.25,3355.632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCJ30,5.82,0.080968973,171.379,2,1,1,29.45,2037.348,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
FDB09,16.25,0.057485328,126.2046,2,3,11,7.77,1867.569,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDA09,13.35,0.149669322,180.266,1,2,8,13.5,898.83,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDL24,10.3,0.024776026,172.3422,2,1,25,16.73,7759.899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDP03,5.15,0.061165512,125.6388,1,2,6,24.4,2848.2924,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDR58,6.675,0.041718456,94.5462,2,1,25,14.16,2868.9322,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDO13,7.865,0.06100886,166.0526,3,1,23,21.11,3617.9572,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
DRD49,9.895,0.167799329,239.4564,1,2,6,24.2,5243.8408,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
NCF42,17.35,0.167351411,176.0712,1,2,6,10.15,2109.2544,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
DRK35,8.365,0.071832909,36.1506,1,2,6,4.32,721.0614,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR58,6.675,0.041886576,92.1462,3,1,23,13.8,1203.1006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDQ15,20.35,0.150341867,83.1276,2,1,25,4.08,1868.2348,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCP50,17.35,0.020542737,80.5618,3,1,23,4.64,322.2472,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDV45,16.75,0.045047439,186.4556,1,3,13,11.13,3942.8676,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
DRP35,18.85,0.091008572,129.6336,2,3,11,6.88,3195.84,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
FDN23,6.575,0.07549348,143.5444,1,2,6,21.83,3338.3212,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDS44,12.65,0.156286566,238.9538,2,3,11,18.89,4086.0146,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
NCI54,15.2,0.033735909,110.9912,2,1,1,7.3,1856.2504,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
FDH40,11.6,0.078547351,79.3276,2,1,25,6.84,1380.8692,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDF46,7.07,0.093653464,113.3834,1,2,6,16.04,1267.0174,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDA21,13.65,0.036107198,184.4924,2,1,1,13.52,5182.5872,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDI41,18.5,0.109003832,145.2418,1,3,25,7.85,147.1418,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
FDE35,7.06,0.073480266,58.8904,1,1,12,8.34,58.5904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DRJ24,11.8,0.113234914,186.3924,3,1,23,15.8,5367.6796,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NCK17,11.0,0.037711338,41.548,2,1,25,3.78,1358.232,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
FDA15,9.3,0.016054884,250.2092,1,2,8,26.9,5976.2208,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDD36,13.3,0.021170542,117.6124,2,1,25,8.84,2251.7356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
DRD60,15.7,0.065188619,181.1634,1,3,25,11.54,181.7634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDA46,13.6,0.117537563,195.4136,3,1,23,14.37,5443.5808,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
NCO54,19.5,0.01430324,57.2614,1,2,8,2.94,1547.3192,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
FDL48,19.35,0.137697119,47.1034,1,1,12,2.43,145.8102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCM19,12.65,0.047008497,112.0202,2,1,25,8.86,5063.409,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
FDS31,13.1,0.03440078722222222,178.9318,2,3,11,13.66,3067.3406,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDV12,16.7,0.060863167,97.6384,1,2,6,5.85,2857.6136,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDQ31,5.785,0.0561750521,87.1856,1,2,6,15.07,1406.1696,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDK55,18.5,0.045105407,89.4172,1,3,25,4.83,178.4344,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
DRG15,6.13,0.076855207,59.3536,2,3,11,9.68,1470.0864,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
NCR17,9.8,0.024482644,116.2492,2,1,1,11.86,2896.23,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
FDV01,19.2,0.0801194419,154.6314,2,1,25,8.05,6515.5188,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDT21,7.42,0.020474913,248.4092,2,1,1,33.48,996.0368,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
FDT10,16.7,0.062044506,57.4562,1,3,13,3.44,948.0992,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
FDL56,14.1,0.220225608,85.6198,1,3,25,6.07,87.2198,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDS49,9.0,0.079794329,80.1644,1,2,3,8.91,1178.466,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDT32,19.0,0.114916546,188.4214,1,3,25,9.92,565.2642,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
NCX42,6.36,0.00597362,164.5526,3,1,23,25.87,2137.8838,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDX26,17.7,0.146973462,184.1292,1,1,12,10.4,547.2876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FDN02,16.5,0.07376631,208.5638,3,1,23,12.64,2691.8294,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDJ40,13.6,0.049349121,108.6912,2,1,25,7.99,3057.3536,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDU13,8.355,0.328390948,146.0418,1,3,25,17.48,588.5672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DRE27,11.85,0.13267058,96.4726,1,3,13,8.14,978.726,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
FDS27,10.195,0.012455787,197.511,1,2,6,19.37,2356.932,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDU44,12.15,0.058142797,162.1552,2,1,25,13.35,3086.6488,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
DRM59,5.88,0.006289291,153.2998,1,3,25,26.07,461.3994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDT08,13.65,0.04929502,150.505,2,3,11,11.03,2696.49,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
FDL46,20.35,0.054362695,117.9466,1,2,3,5.8,1649.8524,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCV30,20.2,0.110356797,62.051,1,1,12,3.07,126.502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FDP51,13.85,0.085274988,119.6124,1,3,13,8.64,2014.7108,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDA51,8.05,0.164542555,112.2518,3,1,23,13.94,1707.777,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDM46,7.365,0.160292264,94.712,1,2,8,12.86,932.12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDK02,12.5,0.112859454,118.344,1,2,3,9.47,2157.192,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDJ57,7.42,0.021569566,184.8582,1,2,6,24.91,4643.955,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDJ45,17.75,0.073055148,33.7216,2,1,25,1.9,1280.9992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
NCB31,6.235,0.119345629,261.991,1,2,3,42.02,2366.919,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
FDJ03,12.35,0.072334667,49.1692,3,1,23,3.98,886.8456,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDT50,6.75,0.108148913,95.6752,3,1,23,14.17,958.752,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCY41,16.75,0.07585337,36.8532,2,3,11,2.2,1150.5024,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
FDJ60,19.35,0.062655235,163.3184,1,2,8,8.44,2641.8944,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDZ35,9.6,0.022278477,102.499,1,3,13,10.68,1547.985,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDS21,19.85,0.020961192,62.0194,2,1,1,3.12,619.194,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FDM52,15.1,0.025993423,147.4076,1,3,13,9.76,2808.3444,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDQ08,15.7,0.018838681,62.9536,2,1,25,4.01,2266.3832,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
FDQ56,6.59,0.105577348,85.6908,1,2,6,13.0,1929.4884,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDS47,16.75,0.129086113,89.4856,2,3,11,5.34,1054.6272,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
DRM48,15.2,0.113125627,38.6848,1,2,8,2.55,1155.8288,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDW46,13.0,0.070699313,65.7484,1,2,3,5.06,1174.4712,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDW27,5.86,0.151467821,154.1314,2,1,1,26.3,3412.8908,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
NCQ05,11.395,0.03616416,150.1708,1,1,12,13.18,300.9416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
FDU40,20.85,0.062606583,192.2478,1,1,12,9.22,387.4956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
DRE12,4.589999999999999,0.0704378,112.886,2,1,25,24.59,2942.836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
FDX35,5.035,0.079844043,226.3036,3,1,23,44.95,4098.6648,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDD51,11.15,0.120139206,45.0744,2,3,11,4.04,452.744,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDY27,6.38,0.032028115,178.3344,2,1,1,27.95,3211.8192,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
NCN06,8.39,0.120497266,162.2868,1,3,13,19.34,2620.5888,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
FDR57,5.675,0.023492524,155.5288,1,2,6,27.41,1414.1592,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDL32,15.7,0.122657336,110.1544,2,3,11,7.02,1565.9616,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDW46,13.0,0.070588037,65.9484,2,1,1,5.07,1043.9744,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCO17,10.0,0.073024401,121.844,2,1,25,12.18,3115.944,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
FDR19,13.5,0.159587755,145.3102,3,1,23,10.76,729.051,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDJ33,8.895,0.088821765,125.173,1,2,3,14.07,2956.152,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDB15,10.895,0.136810742,263.0568,1,3,13,24.14,527.3136,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDA52,16.2,0.128682722,178.437,1,2,8,11.01,1058.622,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDZ08,12.5,0.109459733,84.1592,2,1,25,6.73,1320.9472,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDR27,15.1,0.096644015,131.9942,1,2,3,8.74,3047.3666,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCK42,7.475,0.013120028,217.6192,1,3,13,29.11,1725.7536,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
FDZ12,9.17,0.0996963049,144.847,1,3,25,15.8,143.147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
FDM60,10.8,0.048339408,41.5138,2,1,1,3.84,446.7518,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCI31,20.0,0.08165845,35.019,2,1,1,1.75,585.904,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FDX39,14.3,0.04975339,210.3586,2,3,11,14.71,6331.758,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
NCV05,10.1,0.030379382,153.4656,1,2,3,15.19,1853.5872,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDX16,17.85,0.065810045,149.105,1,3,13,8.35,2247.075,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
DRK12,9.5,0.037266949555555554,32.89,1,1,12,3.46,33.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCA05,20.75,0.025272781,146.6734,1,2,3,7.07,445.4202,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
DRG51,12.1,0.019314961,164.6526,1,1,12,13.61,657.8104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NCR30,20.6,0.071282168,74.4696,2,1,1,3.62,223.7088,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
NCE31,7.67,0.184843579,33.1216,1,3,13,4.32,727.0536,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
FDM56,16.7,0.122896411,111.1912,1,3,25,6.66,218.3824,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDP24,20.6,0.082935004,119.5756,3,1,23,5.8,2665.8632,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
DRM37,15.35,0.161350176,196.6768,1,1,12,12.81,591.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FDN56,5.46,0.106968096,142.6786,3,1,23,26.13,2311.6576,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
DRE60,9.395,0.159582185,224.772,2,3,11,23.92,7017.532,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
FDW49,19.5,0.14453827,180.6002,1,3,25,9.26,895.501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
FDM20,10.0,0.038685802,243.8144,1,3,13,24.38,4655.2736,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDK15,10.8,0.172309903,98.2042,1,3,25,9.09,198.4084,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDK48,7.445,0.037690731,73.3354,2,3,11,9.85,451.4124,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDO49,10.6,0.05787008,49.7008,1,3,25,4.69,50.6008,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDC09,15.5,0.026409147,102.1332,2,1,1,6.59,615.1992,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
NCZ41,19.85,0.064367627,126.1704,3,1,23,6.36,876.1928,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDP19,11.5,0.173516063,128.1652,1,3,13,11.14,2454.1388,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDQ24,15.7,0.12898088,250.4724,1,3,25,15.95,251.6724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
DRL11,10.5,0.048115543,159.0946,1,2,8,15.15,4102.6596,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
FDO36,19.7,0.077899109,177.766,1,2,6,9.02,2696.49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDN52,9.395,0.13093275,86.9198,2,1,25,9.25,1569.9564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDF21,10.3,0.098464979,188.653,1,1,12,18.32,189.753,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
FDU40,20.85,0.037372847,192.7478,3,1,23,9.24,3099.9648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDS51,13.35,0.032230526,61.4194,2,3,11,4.6,743.0328,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDE45,12.1,0.040357315,177.8002,1,3,13,14.69,1611.9018,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
