,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2121,FDV03,OUT035,2623.8057882927897
2122,FDX11,OUT027,4357.0075238306335
2123,NCA41,OUT027,4495.883534122407
2124,FDE38,OUT017,2759.497906271652
2125,FDI27,OUT018,546.752370702171
2126,FDN32,OUT013,2959.1531129643517
2127,NCN43,OUT017,2034.498641051663
2128,FDB47,OUT027,4748.297978149867
2129,FDV03,OUT017,2596.2792270633418
2130,NCN30,OUT045,1507.9305246818321
2131,NCV54,OUT010,-12.038596742849677
2132,FDV07,OUT013,1813.006234889599
2133,FDP07,OUT049,3226.857025515362
2134,FDK48,OUT018,941.1892440813513
2135,FDM15,OUT019,571.9256372952195
2136,FDY19,OUT027,3343.108567671201
2137,FDK46,OUT046,4092.6196566175013
2138,FDY11,OUT045,1048.3056113430703
2139,FDH09,OUT046,879.3505518633565
2140,FDO08,OUT027,4142.633159376245
2141,FDU14,OUT013,4002.281833477139
2142,FDD22,OUT027,3248.8127443390094
2143,FDM27,OUT017,2647.6826292740798
2144,FDL02,OUT027,3183.3747293988627
2145,NCA17,OUT035,2485.248711407239
2146,FDE38,OUT019,720.5524640475996
2147,NCG07,OUT049,3058.5195317598073
2148,DRC27,OUT013,3933.7948284631484
2149,FDA27,OUT035,4229.50249457331
2150,FDW40,OUT045,2242.905090179357
2151,DRI11,OUT013,1864.252398637801
2152,FDN50,OUT046,1581.949293809712
2153,FDR12,OUT046,2767.478731701519
2154,FDT34,OUT027,3109.83076478119
2155,FDW11,OUT035,1162.2560088138407
2156,NCO30,OUT027,4347.602083153243
2157,FDZ34,OUT017,3161.631379765895
2158,FDU45,OUT017,1956.1983876559007
2159,NCD42,OUT035,782.7102126691666
2160,FDX25,OUT045,2794.8593903983146
2161,NCR29,OUT046,902.7489045653738
2162,FDX43,OUT019,783.5279232246412
2163,FDB04,OUT010,-452.1886254476276
2164,FDR49,OUT027,2211.911527950364
2165,FDS39,OUT018,2020.7992631125971
2166,FDW58,OUT045,1645.6266190432643
2167,FDG22,OUT019,-1205.1184614590982
2168,FDG31,OUT017,1143.3362367641703
2169,NCV53,OUT027,5239.703615661589
2170,DRJ37,OUT035,2534.7739993578843
2171,FDV07,OUT035,1930.1068892642588
2172,FDW52,OUT018,2411.866033323423
2173,FDT15,OUT045,2915.681824061353
2174,FDD02,OUT018,1616.013891077736
2175,FDM16,OUT035,1411.7252945614982
2176,NCE55,OUT046,2747.980268570778
2177,FDB57,OUT018,3312.03042702479
2178,FDQ04,OUT013,748.8446316852442
2179,FDQ47,OUT019,-1277.9895129922418
2180,FDY14,OUT019,2262.8582023383788
2181,DRK37,OUT017,3065.874986436951
2182,FDO25,OUT017,3421.6254394978887
2183,FDL57,OUT046,4135.178709679857
2184,NCK29,OUT018,1642.7304154281674
2185,FDK46,OUT027,5560.558666344924
2186,NCB43,OUT010,981.3176450696801
2187,DRE01,OUT027,5232.0033074638495
2188,FDC46,OUT018,2636.2492135816083
2189,FDQ23,OUT045,1629.6139005047726
2190,FDX38,OUT049,982.803454657058
2191,FDG60,OUT018,3455.6876043347065
2192,FDW55,OUT017,4078.1607991483224
2193,FDP39,OUT013,874.697908553364
2194,FDB20,OUT018,1033.021242221335
2195,FDV21,OUT017,2078.41050512523
2196,FDZ02,OUT013,1652.5065926157868
2197,FDP19,OUT027,3487.9576365023904
2198,FDA38,OUT035,3993.0856643585594
2199,FDH22,OUT045,1923.0392403158585
2200,DRM11,OUT045,4034.501832822598
2201,FDO12,OUT027,4530.70220747869
2202,FDT14,OUT049,2051.2172749661377
2203,FDW34,OUT010,1934.9931890301295
2204,FDG04,OUT027,4449.411639372748
2205,FDW59,OUT018,1137.924983231269
2206,FDR33,OUT018,1478.2682152508437
2207,FDP32,OUT013,2079.00256323938
2208,FDL13,OUT027,5192.671533882215
2209,FDD22,OUT013,1834.6886493775492
2210,FDV40,OUT027,2657.634237276431
2211,NCD55,OUT046,697.2598172519833
2212,FDQ20,OUT010,-1184.9006061847385
2213,FDD28,OUT045,882.4828310504072
2214,FDC39,OUT045,3245.7717191360916
2215,NCR17,OUT049,1957.5283756621156
2216,DRO35,OUT018,1573.2945318452103
2217,FDF40,OUT049,4098.445027777993
2218,FDR31,OUT018,2096.142514481833
2219,NCQ41,OUT017,3181.9948516917675
2220,FDP38,OUT046,838.1895952258765
2221,NCU54,OUT027,4753.263863230265
2222,FDG22,OUT018,380.1955845103389
2223,DRK59,OUT013,3721.6003811870196
2224,FDC37,OUT046,1712.0805635884408
2225,NCO42,OUT013,2354.1936971404466
2226,NCT42,OUT017,2492.7705585745825
2227,FDX27,OUT035,1702.911221213948
2228,FDV40,OUT018,963.9013130516346
2229,FDT45,OUT027,2349.139579889077
2230,FDS47,OUT019,-485.40443843235744
2231,FDR45,OUT035,3921.0351228770633
2232,FDB03,OUT045,3752.1048336968397
2233,FDO49,OUT035,1074.4047304771175
2234,FDU60,OUT027,4146.6055542279855
2235,FDB26,OUT018,634.3902085648965
2236,FDB46,OUT017,3533.170644423032
2237,FDQ37,OUT019,1178.2551269195546
2238,FDN03,OUT017,4119.417382783354
2239,NCX30,OUT045,3846.685749400821
2240,FDK32,OUT019,605.6444128890626
2241,DRM47,OUT013,3054.955284553028
2242,NCO02,OUT046,1060.2047349098748
2243,FDP04,OUT013,1088.8861073515327
2244,NCO43,OUT049,1697.0319840195443
2245,FDD59,OUT013,1400.4038271578547
2246,FDQ10,OUT017,2837.5741286083385
2247,FDW45,OUT035,2518.2986847713883
2248,NCK30,OUT049,4103.547459892171
2249,FDU31,OUT018,3209.3360991296167
2250,NCQ17,OUT019,524.4687436089421
2251,FDN01,OUT017,2898.611897263224
2252,FDZ19,OUT049,2872.6084231723135
2253,DRG37,OUT017,2587.732395198308
2254,FDE32,OUT045,598.3026276462579
2255,FDO34,OUT049,2770.1595174487747
2256,FDM04,OUT019,-1005.900264671294
2257,FDZ25,OUT049,2857.69907122698
2258,FDU08,OUT049,1719.5985823975443
2259,NCW30,OUT045,3999.007649328976
2260,NCM18,OUT013,996.9625430279598
2261,FDS22,OUT035,912.9968532503826
2262,NCH18,OUT017,3957.4741778226544
2263,FDC23,OUT013,2869.580036115506
2264,FDY46,OUT013,2977.3764620938364
2265,NCU06,OUT046,3609.712646580735
2266,FDX57,OUT045,1560.0376607406806
2267,FDX36,OUT027,5039.628138554614
2268,FDL16,OUT045,691.4472327066878
2269,FDT16,OUT010,2234.6839747207414
2270,FDN16,OUT018,1412.9253177422038
2271,FDC03,OUT046,3146.2867711815197
2272,DRF60,OUT013,3792.082012118588
2273,FDS27,OUT027,4608.607620704193
2274,FDP33,OUT010,2089.5682307261222
2275,FDJ36,OUT018,1370.1982189096325
2276,NCR42,OUT013,584.024638406227
2277,FDV14,OUT017,1524.165975141479
2278,NCP42,OUT035,3219.1355456543515
2279,FDB50,OUT027,2725.6070699853426
2280,NCC30,OUT027,4243.166255564823
2281,FDA23,OUT018,1357.390328456108
2282,FDW16,OUT017,1627.1863781288193
2283,FDQ52,OUT010,1973.6769217416522
2284,FDB58,OUT049,2456.2134098599745
2285,NCP29,OUT049,1112.2098665277076
2286,NCM05,OUT045,4066.468136573596
2287,FDO25,OUT013,3365.282994161511
2288,NCM54,OUT046,2007.5493835358284
2289,NCL54,OUT046,2725.4063064919765
2290,FDL39,OUT010,1003.3361800069188
2291,FDF53,OUT018,2608.0544273341284
2292,NCQ42,OUT035,2154.2533190126587
2293,FDF58,OUT013,1066.209627344365
2294,FDZ04,OUT035,1184.7365257335414
2295,FDE26,OUT019,380.39885752623104
2296,FDS60,OUT017,2950.4158710520196
2297,FDV58,OUT017,3199.5651373608007
2298,FDM04,OUT045,829.0863417062492
2299,FDE08,OUT035,2506.023002090992
2300,NCB43,OUT049,3015.6025280946815
2301,FDU11,OUT010,-2.179631251110095
2302,FDF22,OUT019,1472.1414592895753
2303,FDE24,OUT013,2290.3171342009236
2304,DRJ49,OUT046,2075.912142175129
2305,NCQ53,OUT035,3863.9526847074694
2306,NCL41,OUT013,633.1931643118364
2307,FDR22,OUT013,1855.7152097532871
2308,FDH04,OUT035,1691.4336390826766
2309,DRH15,OUT045,655.5576930331727
2310,FDY40,OUT049,947.3786378609348
2311,NCI17,OUT035,1685.6411585439118
2312,NCC18,OUT013,2738.149749456835
2313,FDY28,OUT027,4836.654646956894
2314,FDB45,OUT027,3143.9708095308642
2315,NCL30,OUT018,1717.0282342138116
2316,FDM10,OUT017,3477.580453536493
2317,FDH22,OUT027,3460.1243128588185
2318,NCZ53,OUT017,3094.600411602657
2319,NCI18,OUT013,3552.4274768141395
2320,FDH14,OUT027,3774.440036526963
2321,FDR36,OUT027,2213.2936363234076
2322,FDW01,OUT045,2353.30893432183
2323,FDK02,OUT027,3346.946448246691
2324,FDJ02,OUT018,2126.839346255999
2325,FDU55,OUT013,4153.585370433042
2326,NCV18,OUT027,2799.0569274492846
2327,FDH14,OUT018,1995.0513178530337
2328,FDZ37,OUT045,1427.4619478988025
2329,FDX49,OUT049,3800.238790587712
2330,NCD43,OUT046,1672.272095200693
2331,FDZ07,OUT013,1076.098267575624
2332,FDK43,OUT035,2174.710574202143
2333,FDR32,OUT018,3399.9719243173276
2334,FDT39,OUT013,2527.2508460034987
2335,NCV54,OUT017,2003.8635675663836
2336,FDF38,OUT018,486.6368592989734
2337,FDV60,OUT046,3138.2792017195243
2338,FDH44,OUT027,3839.284737742225
2339,FDS21,OUT046,1046.9027890948728
2340,NCL41,OUT045,537.2456955794405
2341,FDM46,OUT017,1601.6882843424728
2342,FDU27,OUT045,791.3417376311536
2343,NCJ54,OUT017,3770.10611381744
2344,DRG51,OUT018,2381.5349631951894
2345,NCA29,OUT019,794.1456806717442
2346,FDR47,OUT045,3004.2701535051137
2347,NCL19,OUT027,3720.7247493183177
2348,DRG01,OUT049,1344.1688085837536
2349,FDG10,OUT046,1004.5911383746698
2350,NCV05,OUT049,2522.9588352212186
2351,NCH18,OUT019,1933.5279764144107
2352,FDV14,OUT018,1147.4898284224919
2353,DRJ23,OUT035,3138.6690543023506
2354,DRJ11,OUT046,2938.068753994232
2355,FDZ03,OUT017,3093.0615464816437
2356,FDI27,OUT010,-1089.4021672237814
2357,FDJ14,OUT018,1107.0430453420659
2358,FDU32,OUT017,2046.8719897192977
2359,FDD47,OUT027,4192.2652118977085
2360,DRF36,OUT035,3148.467561359699
2361,FDM21,OUT046,4065.144288287718
2362,FDV10,OUT018,490.5846077190927
2363,FDH60,OUT018,2828.2882585002053
2364,FDX47,OUT010,635.0564158236352
2365,FDT19,OUT019,895.5867471460297
2366,FDO11,OUT045,3955.4588263443748
2367,FDH24,OUT027,3974.3838556757673
2368,FDL02,OUT018,1476.080925134052
2369,FDB02,OUT049,2938.6143913769984
2370,FDA43,OUT046,3098.6927222730837
2371,FDG52,OUT045,709.1936976283132
2372,DRC12,OUT013,3014.6472830503253
2373,FDY37,OUT018,2052.736410929386
2374,NCU18,OUT045,2181.2986278739363
2375,FDU09,OUT035,1103.3892325847646
2376,DRJ25,OUT027,2239.6528126540734
2377,DRE12,OUT018,1504.7415520219938
2378,DRL47,OUT017,2079.3838807766733
2379,DRK01,OUT046,1533.5844811308748
2380,FDC22,OUT019,1134.8926085709936
2381,FDG44,OUT013,905.0577702238261
2382,FDW04,OUT035,2251.477738706768
2383,FDK09,OUT049,3699.681770399986
2384,NCN43,OUT035,2084.5258982232417
2385,FDG04,OUT049,3080.948025939637
2386,FDH32,OUT010,-377.6800859547093
2387,DRI47,OUT017,2436.0516635942176
2388,DRE15,OUT013,1288.336373964259
2389,FDY11,OUT035,1286.4752371088152
2390,FDO60,OUT049,849.991529537705
2391,FDQ20,OUT018,448.1923815296941
2392,FDO57,OUT027,4001.8921987823096
2393,FDT14,OUT019,42.589555540728725
2394,FDA57,OUT049,790.0686773293783
2395,DRN35,OUT017,710.474753470326
2396,FDJ03,OUT046,889.7958195212432
2397,FDX28,OUT017,1713.5096789556192
2398,DRE25,OUT045,1394.3798896994404
2399,FDR09,OUT046,4092.863513318026
2400,FDB23,OUT035,3791.166765662433
2401,FDO08,OUT045,2596.499865736797
2402,FDQ23,OUT049,1744.2831734234624
2403,FDW04,OUT013,2137.379438898387
2404,DRK13,OUT010,1174.5546194830904
2405,NCL17,OUT027,3703.3708861943096
2406,FDY21,OUT035,3191.993775704501
2407,FDJ38,OUT027,4484.0275402645375
2408,FDA37,OUT019,145.69858531611453
2409,FDV43,OUT013,790.6786152041541
2410,FDL36,OUT046,1481.3413445487568
2411,FDD53,OUT045,633.7429004448259
2412,FDZ19,OUT010,876.4384982379738
2413,FDV21,OUT045,1908.0311052864672
2414,NCL54,OUT018,2449.565737170955
2415,DRI47,OUT027,3763.5153410370012
2416,DRG03,OUT049,2582.5837576078593
2417,FDG21,OUT013,2463.1804773272315
2418,FDW03,OUT018,1465.8353200767679
2419,NCI55,OUT046,1921.3414392326467
2420,DRC36,OUT019,913.8098565491014
2421,FDH22,OUT017,2121.9667041977127
2422,FDV20,OUT045,2011.7496461682495
2423,NCU41,OUT027,4472.3873365879945
2424,FDN46,OUT027,3147.1694378880884
2425,FDK50,OUT045,2517.1164964941427
2426,NCA05,OUT027,3798.1268022213108
2427,DRH01,OUT018,2450.625377363068
2428,FDT08,OUT018,2132.1783911524853
2429,FDM08,OUT018,3336.4027750479354
2430,FDZ07,OUT035,1178.349602389314
2431,FDS22,OUT017,920.0761273519565
2432,FDV35,OUT027,3942.900889777832
2433,FDI28,OUT010,-624.2315285519269
2434,FDW58,OUT027,3191.505197396592
2435,FDT52,OUT045,3848.6794034552113
2436,FDY34,OUT046,2671.5411232109363
2437,FDR10,OUT046,2575.0347857957922
2438,FDK57,OUT017,2016.8885899038305
2439,FDR02,OUT027,3226.054779944653
2440,FDX49,OUT046,3725.5399790166275
2441,FDQ20,OUT046,713.9280708774677
2442,DRK23,OUT045,3889.95043637447
2443,NCW06,OUT046,3004.9423059455894
2444,FDR31,OUT017,2502.8983217714376
2445,NCE43,OUT013,2682.384016990848
2446,DRO59,OUT027,2700.191371085075
2447,FDN09,OUT049,3965.723698202427
2448,FDR11,OUT046,2604.7357543117905
2449,FDO57,OUT013,2592.291579502911
2450,NCX18,OUT017,3203.9456150872966
2451,FDB05,OUT018,3638.4952386962395
2452,FDQ08,OUT018,777.1357373606365
2453,NCG43,OUT035,1636.2558495572803
2454,FDJ56,OUT013,1658.9654154773198
2455,FDA13,OUT010,-1299.978275720503
2456,FDO56,OUT017,2020.1002163820413
2457,FDB37,OUT018,3574.6120560423824
2458,FDZ02,OUT018,1344.3749276380545
2459,FDQ24,OUT046,3939.460202473053
2460,FDM16,OUT013,1302.0726644250262
2461,FDU35,OUT049,1705.7145386571665
2462,FDT35,OUT035,2875.284475449318
2463,NCX30,OUT049,3992.560266099893
2464,FDG04,OUT017,3085.828513683319
2465,FDI12,OUT035,1582.016289351438
2466,FDE35,OUT035,1167.8205390061812
2467,NCP14,OUT027,3117.03360085258
2468,NCY53,OUT045,1668.55904971171
2469,FDP49,OUT017,1063.9154406559537
2470,FDQ04,OUT017,811.6333648493528
2471,FDM39,OUT035,2990.6231433578214
2472,FDO58,OUT019,687.3948620225196
2473,FDC56,OUT017,2003.037118283417
2474,NCQ54,OUT046,2654.0952777641505
2475,FDV10,OUT027,2211.543935991798
2476,NCK17,OUT046,675.1039713534819
2477,NCF55,OUT027,2072.390442457543
2478,FDV33,OUT013,4175.56296595725
2479,NCH29,OUT019,-366.36545698443797
2480,FDA37,OUT027,3484.561650513956
2481,FDH46,OUT018,1407.35191686881
2482,FDS25,OUT035,1935.6139442771628
2483,FDH04,OUT027,2963.04135251766
2484,FDX52,OUT046,3068.7577197757146
2485,NCD42,OUT017,741.6756454180331
2486,FDW47,OUT017,2060.9778274484133
2487,FDL25,OUT027,2994.0516557056117
2488,NCJ06,OUT010,-19.490119618985773
2489,FDY09,OUT013,2796.149148152451
2490,FDS40,OUT046,660.1578220946467
2491,FDH41,OUT017,3515.040868259175
2492,FDG38,OUT035,1572.88180435496
2493,FDU03,OUT027,4355.737844440974
2494,FDV20,OUT046,2081.3973021982256
2495,DRB13,OUT045,2986.8098782121724
2496,NCQ30,OUT013,1930.5920207765803
2497,NCH06,OUT013,3876.0480373514356
2498,FDU50,OUT018,1575.6857360763897
2499,NCO42,OUT019,410.22810550343684
2500,FDW09,OUT018,1088.9851776506207
2501,FDH04,OUT013,1556.4253099647103
2502,FDC21,OUT045,1718.6878175285947
2503,FDL21,OUT049,850.4712866388672
2504,FDM46,OUT010,-433.04796220822163
2505,FDT22,OUT019,-934.5126244353485
2506,FDB28,OUT035,3276.148345857482
2507,FDI12,OUT018,1194.0587964447905
2508,FDA28,OUT045,1979.3248105506045
2509,FDF59,OUT013,2056.7803417249506
2510,FDM45,OUT027,3428.8140250407696
2511,FDQ56,OUT017,1463.5395061118452
2512,FDR46,OUT049,2417.4642067781315
2513,FDT01,OUT013,3425.2210675941824
2514,FDD16,OUT027,2687.0496807266754
2515,NCU30,OUT010,628.6189724324431
2516,FDM40,OUT010,357.7200537387994
2517,FDI56,OUT035,1656.5085730070523
2518,NCS30,OUT013,2019.715342567606
2519,FDU08,OUT017,1722.9899723017443
2520,FDX51,OUT027,4597.909883126745
2521,FDA43,OUT045,3047.132676994749
2522,FDX59,OUT010,-1308.2674593422014
2523,FDC37,OUT018,1433.2253398633543
2524,FDP58,OUT013,3489.5963185826668
2525,NCY42,OUT035,2419.204405584098
2526,FDF21,OUT018,2776.2786923154754
2527,FDU10,OUT027,2154.997157147225
2528,DRL47,OUT018,1693.7148741929823
2529,FDA58,OUT018,3474.499006003446
2530,FDJ22,OUT049,3138.4542959805276
2531,FDK50,OUT046,2564.18650712816
2532,FDO38,OUT035,1424.5538152471536
2533,DRF60,OUT035,3922.819381846766
2534,NCZ42,OUT019,1836.6106044945036
2535,FDD35,OUT049,2001.4576323866422
2536,FDL25,OUT045,1472.005265308273
2537,FDJ16,OUT013,956.6592636628247
2538,DRK59,OUT049,3794.3026232067987
2539,FDI50,OUT046,3707.0243971912623
2540,NCB19,OUT045,1317.9525197891126
2541,DRI37,OUT035,1095.7366979736653
2542,FDA14,OUT027,3828.8133917590603
2543,FDC08,OUT018,3374.9522081015675
2544,FDS45,OUT046,1722.6851864932014
2545,FDI21,OUT049,1162.7532225032555
2546,DRJ47,OUT035,2896.859637400502
2547,DRE37,OUT027,4412.938481243546
2548,FDT55,OUT018,2304.8114170847393
2549,NCG42,OUT027,3478.167219228365
2550,FDA31,OUT049,2815.1603380744154
2551,NCW42,OUT046,3496.898138923979
2552,FDF50,OUT017,3163.29521600512
2553,FDK56,OUT049,3048.9725795106915
2554,FDX10,OUT035,807.9491544019238
2555,NCK07,OUT027,4031.3921982335933
2556,FDZ49,OUT017,3651.799638030663
2557,FDR33,OUT013,1778.9025106683912
2558,FDO44,OUT018,1507.3216144319003
2559,FDA20,OUT046,2959.4587742306903
2560,NCL30,OUT045,1938.280432292203
2561,FDI05,OUT019,-653.4836724215704
2562,FDQ12,OUT018,3350.9919635009364
2563,FDH47,OUT017,1678.9132048971624
2564,FDH34,OUT018,2670.4530745677494
2565,FDF29,OUT046,2136.3185832515746
2566,FDG40,OUT018,333.17973867566525
2567,NCE18,OUT017,4026.8551175987513
2568,FDP21,OUT010,1123.0768472885597
2569,FDY50,OUT013,1464.9021210688697
2570,FDB36,OUT049,2191.132765326307
2571,NCZ29,OUT049,2090.905307469523
2572,FDU20,OUT018,1684.7822957070903
2573,FDO56,OUT013,1968.0929292612964
2574,FDW31,OUT049,3276.979848539776
2575,DRH59,OUT013,1252.566276021918
2576,NCB30,OUT017,3206.9970743840086
2577,FDK43,OUT027,3504.7292176294604
2578,FDW43,OUT045,3627.4817992828393
2579,NCL19,OUT017,2361.6768979615945
2580,FDJ27,OUT046,1656.0570189349
2581,FDC45,OUT046,2694.386728195277
2582,FDY40,OUT035,1028.8644771509908
2583,NCM41,OUT035,1618.537264874184
2584,NCK18,OUT019,719.4678194581988
2585,FDP37,OUT049,2150.8191750881606
2586,FDA27,OUT027,5540.013414994772
2587,NCX30,OUT035,4038.4908310643086
2588,FDR09,OUT017,4146.66160911698
2589,FDG08,OUT027,4225.440048150786
2590,NCU30,OUT013,2627.391131212795
2591,FDB16,OUT017,1549.8060368301512
2592,FDM16,OUT017,1369.1705461454112
2593,FDC48,OUT013,1380.9010167766755
2594,NCF18,OUT046,2968.455274570618
2595,FDU46,OUT018,1199.5496823424355
2596,FDH41,OUT018,3126.326587803749
2597,NCN42,OUT010,406.7162928567768
2598,FDU49,OUT046,1481.6498880063991
2599,FDB20,OUT027,2747.869474826869
2600,FDG50,OUT019,-429.5213917998726
2601,FDW20,OUT045,1894.3837591496576
2602,NCO55,OUT049,1816.4324672167513
2603,FDX48,OUT046,2513.836368044839
2604,FDU48,OUT046,2099.161542007141
2605,FDR48,OUT019,505.73473809579536
2606,FDK27,OUT013,2017.1772534961092
2607,FDT35,OUT013,2717.454814109494
2608,FDN12,OUT049,1849.1388537734665
2609,NCE31,OUT019,-1339.3928340619925
2610,FDL21,OUT017,866.9962065107475
2611,FDV56,OUT017,1888.79506732544
2612,FDR16,OUT017,3541.983592794175
2613,NCP41,OUT049,1834.1912929863474
2614,FDJ27,OUT013,1709.218873397046
2615,FDA07,OUT017,2116.16465483072
2616,FDK55,OUT049,1566.4659552120447
2617,FDM33,OUT049,3592.201781006931
2618,FDY46,OUT046,2955.7011895045516
2619,FDD36,OUT046,1890.348918790667
2620,FDB12,OUT027,3120.428482361216
2621,FDF28,OUT019,144.5963068929077
2622,NCE07,OUT019,393.3610395233404
2623,FDW50,OUT027,4087.229340340934
2624,NCW18,OUT017,3825.15128780997
2625,NCJ17,OUT019,-559.8988725495776
2626,DRZ24,OUT010,-28.30734704778388
2627,FDS07,OUT035,1988.9385928392521
2628,NCW05,OUT010,-243.6867351147407
2629,FDZ22,OUT018,1086.287630695559
2630,FDK02,OUT046,1869.6379876342626
2631,FDZ45,OUT027,4548.601083493659
2632,FDL25,OUT046,1516.289734162251
2633,FDS08,OUT045,2727.393508307663
2634,NCZ42,OUT027,5172.872935242477
2635,FDX57,OUT035,1753.621340139075
2636,FDF21,OUT046,3055.201990048924
2637,FDJ56,OUT018,1301.4014245140852
2638,FDX10,OUT013,688.1021924238075
2639,DRG48,OUT035,2466.1451973036365
2640,DRN37,OUT046,2635.9560838460075
2641,NCY41,OUT018,308.51188839190627
2642,FDN28,OUT045,1640.2502425829298
2643,FDE34,OUT045,2793.7622118976196
2644,FDR10,OUT045,2555.1091327211197
2645,FDC32,OUT017,1611.22496688529
2646,DRG13,OUT046,2605.03894307288
2647,FDP59,OUT049,1834.0687712583913
2648,NCT53,OUT010,693.7245577217541
2649,FDL57,OUT027,5546.674672330696
2650,FDN32,OUT010,1042.7042568566212
2651,FDK09,OUT018,3318.829956679937
2652,FDA52,OUT010,928.2320607792676
2653,FDC57,OUT049,3200.9826086170387
2654,FDI09,OUT035,3966.1875309949655
2655,NCB07,OUT046,3090.4910769251946
2656,FDP26,OUT035,1797.9469503323508
2657,FDP40,OUT027,3281.846500441615
2658,FDL15,OUT013,2468.1946512610384
2659,FDV07,OUT046,1806.3659009590756
2660,FDS03,OUT017,1166.698348574966
2661,FDE50,OUT049,3090.1025767234787
2662,FDQ15,OUT017,1439.6108577805962
2663,FDQ33,OUT010,474.659611845575
2664,FDT22,OUT013,968.0772986784914
2665,DRO35,OUT035,2007.5033672853106
2666,FDJ41,OUT049,4225.742083834705
2667,FDQ27,OUT035,1882.249903572063
2668,FDC26,OUT017,1885.0326583620135
2669,NCF43,OUT027,3724.171643830362
2670,NCR50,OUT035,2581.483735332017
2671,FDE39,OUT018,1649.5333998752149
2672,FDN49,OUT027,2183.6713643060593
2673,DRG11,OUT035,1841.6084667962568
2674,NCA18,OUT049,1942.5180910804866
2675,FDM36,OUT018,2494.6529543289407
2676,FDW32,OUT017,1545.5022341971098
2677,NCQ18,OUT010,-372.13623418829866
2678,FDX14,OUT027,2717.6877972846432
2679,FDD46,OUT017,2515.5156175771453
2680,FDI34,OUT019,1804.6807139853418
2681,NCJ17,OUT035,1491.6047064684976
2682,FDB52,OUT035,4220.733071396264
2683,FDV55,OUT018,2041.4049273178898
2684,FDC57,OUT046,3079.439751569802
2685,FDB29,OUT046,1880.3596534115823
2686,NCO43,OUT035,1732.511855057387
2687,FDG44,OUT045,803.1880323482492
2688,FDJ34,OUT045,1972.80755596391
2689,FDH40,OUT049,1480.9527622867226
2690,NCD07,OUT027,3219.1611562924454
2691,FDB41,OUT017,906.517459501265
2692,FDH47,OUT018,1296.791045885379
2693,DRK37,OUT035,3119.0209658303656
2694,FDM25,OUT019,953.921158244596
2695,NCX06,OUT045,2809.740154813295
2696,NCS05,OUT017,2199.2661016177353
2697,FDS39,OUT045,2237.546504788951
2698,FDC47,OUT027,5027.125674196486
2699,FDG20,OUT013,2896.0441607607736
2700,DRL23,OUT017,1806.146786369858
2701,FDY33,OUT013,2586.3211289651717
2702,NCH18,OUT045,3765.8840842118534
2703,FDX47,OUT035,2684.6205455772924
2704,NCB06,OUT045,2438.572012225268
2705,FDP36,OUT049,965.016310856864
2706,FDW44,OUT018,2519.04679386278
2707,NCU41,OUT018,2730.547354283847
2708,NCS17,OUT046,1524.3170400392855
2709,FDD46,OUT035,2604.839300899356
