Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_New,Item_Category,Outlet_Years,Price_per_Unitwt,MRP_Bin
FDZ52,19.2,Low Fat,0.100055601,Frozen Foods,112.4886,OUT035,Small,Tier 2,Supermarket Type1,1223.0746,Non_Perishable,FD,6,5.86,medium
FDE17,20.1,Regular,0.054540159,Frozen Foods,152.1366,OUT049,Medium,Tier 1,Supermarket Type1,755.683,Non_Perishable,FD,11,7.57,high
FDG34,11.5,Regular,0.037723476,Snack Foods,109.5254,OUT018,Medium,Tier 3,Supermarket Type2,1953.4572,Non_Perishable,FD,1,9.52,medium
FDE26,9.3,Low Fat,0.14897741,Canned,143.0786,OUT010,Small,Tier 3,Grocery Store,288.9572,Non_Perishable,FD,12,15.38,high
FDD56,15.2,Regular,0.104201019,Fruits and Vegetables,176.5054,OUT018,Medium,Tier 3,Supermarket Type2,2976.7918,Perishable,FD,1,11.61,high
FDR52,12.65,Regular,0.076198809,Frozen Foods,191.3846,OUT045,Small,Tier 2,Supermarket Type1,2675.1844,Non_Perishable,FD,8,15.13,high
FDQ13,11.1,Low Fat,0.010639596,Canned,84.1908,OUT035,Small,Tier 2,Supermarket Type1,755.0172,Non_Perishable,FD,6,7.58,medium
NCJ42,19.75,No_Fat,0.025039776,Household,102.7332,OUT019,Small,Tier 1,Grocery Store,410.1328,Non_Perishable,NC,25,5.2,medium
FDH10,21.0,Low Fat,0.086326707,Snack Foods,192.6478,OUT019,Small,Tier 1,Grocery Store,387.4956,Non_Perishable,FD,25,9.17,high
NCG42,19.2,No_Fat,0.041220035,Household,131.231,OUT035,Small,Tier 2,Supermarket Type1,3635.268,Non_Perishable,NC,6,6.83,medium
FDT31,19.75,Low Fat,0.01247354,Fruits and Vegetables,187.5872,OUT045,Small,Tier 2,Supermarket Type1,1323.6104,Perishable,FD,8,9.5,high
DRD25,6.135,Low Fat,0.079132212,Soft Drinks,112.686,OUT045,Small,Tier 2,Supermarket Type1,2942.836,Non_Perishable,DR,8,18.37,medium
FDR35,12.5,Low Fat,0.020693809,Breads,199.1742,OUT035,Small,Tier 2,Supermarket Type1,4379.6324,Perishable,FD,6,15.93,high
FDL33,7.235,Low Fat,0.10016525,Snack Foods,193.9452,OUT045,Small,Tier 2,Supermarket Type1,2936.178,Non_Perishable,FD,8,26.81,high
FDT45,15.85,Low Fat,0.057302606,Snack Foods,53.3956,OUT035,Small,Tier 2,Supermarket Type1,600.5516,Non_Perishable,FD,6,3.37,low
FDT16,9.895,Regular,0.048761046,Frozen Foods,260.5278,OUT045,Small,Tier 2,Supermarket Type1,8851.1452,Non_Perishable,FD,8,26.33,very_high
DRE49,20.75,Low Fat,0.018148152222222224,Soft Drinks,153.0024,OUT035,Small,Tier 2,Supermarket Type1,2428.8384,Non_Perishable,DR,6,7.37,high
DRF60,10.8,Low Fat,0.052149675,Soft Drinks,239.9564,OUT049,Medium,Tier 1,Supermarket Type1,3813.7024,Non_Perishable,DR,11,22.22,very_high
NCB54,8.76,No_Fat,0.050130529,Health and Hygiene,128.3336,OUT049,Medium,Tier 1,Supermarket Type1,2556.672,Non_Perishable,NC,11,14.65,medium
FDH20,16.1,Regular,0.024987903,Fruits and Vegetables,97.341,OUT049,Medium,Tier 1,Supermarket Type1,1255.033,Perishable,FD,11,6.05,medium
FDA31,7.1,Low Fat,0.109990885,Fruits and Vegetables,172.908,OUT035,Small,Tier 2,Supermarket Type1,2769.728,Perishable,FD,6,24.35,high
FDE33,19.35,Regular,0.049736267,Fruits and Vegetables,76.8644,OUT045,Small,Tier 2,Supermarket Type1,1571.288,Perishable,FD,8,3.97,medium
FDM12,16.7,Regular,0.117026714,Baking Goods,189.2214,OUT010,Small,Tier 3,Grocery Store,188.4214,Non_Perishable,FD,12,11.33,high
FDW44,9.5,Regular,0.035121963,Fruits and Vegetables,168.6448,OUT013,High,Tier 3,Supermarket Type1,1022.6688,Perishable,FD,23,17.75,high
DRE48,8.43,Low Fat,0.017311312,Soft Drinks,197.8768,OUT013,High,Tier 3,Supermarket Type1,3744.4592,Non_Perishable,DR,23,23.47,high
NCX18,14.15,No_Fat,0.008811818,Household,196.511,OUT045,Small,Tier 2,Supermarket Type1,2749.754,Non_Perishable,NC,8,13.89,high
FDA38,5.44,Low Fat,0.025583714,Dairy,239.1538,OUT018,Medium,Tier 3,Supermarket Type2,480.7076,Perishable,FD,1,43.96,very_high
FDQ19,7.35,Regular,0.014353174,Fruits and Vegetables,242.6512,OUT013,High,Tier 3,Supermarket Type1,969.4048,Perishable,FD,23,33.01,very_high
FDY47,8.6,Regular,0.054220618,Breads,129.131,OUT027,Medium,Tier 3,Supermarket Type3,4933.578,Perishable,FD,25,15.02,medium
FDE17,20.1,Regular,0.054410179,Frozen Foods,151.3366,OUT013,High,Tier 3,Supermarket Type1,2720.4588,Non_Perishable,FD,23,7.53,high
FDY25,12.0,Low Fat,0.033974436,Canned,181.8976,OUT046,Small,Tier 1,Supermarket Type1,4527.44,Non_Perishable,FD,13,15.16,high
FDT03,21.25,Low Fat,0.009996872,Meat,185.5608,OUT035,Small,Tier 2,Supermarket Type1,3123.9336,Perishable,FD,6,8.73,high
FDB49,8.3,Regular,0.030212499,Baking Goods,98.0384,OUT045,Small,Tier 2,Supermarket Type1,2857.6136,Non_Perishable,FD,8,11.81,medium
FDL43,10.1,Low Fat,0.027217468,Meat,76.067,OUT017,Small,Tier 2,Supermarket Type1,1454.773,Perishable,FD,3,7.53,medium
FDE47,14.15,Low Fat,0.038123176,Starchy Foods,123.5046,OUT017,Small,Tier 2,Supermarket Type1,1992.0736,Non_Perishable,FD,3,8.73,medium
FDS49,9.0,Low Fat,0.079506434,Canned,78.3644,OUT045,Small,Tier 2,Supermarket Type1,1728.4168,Non_Perishable,FD,8,8.71,medium
FDU23,12.15,Low Fat,0.021811987,Breads,163.6184,OUT018,Medium,Tier 3,Supermarket Type2,2311.6576,Perishable,FD,1,13.47,high
FDU38,10.8,Low Fat,0.082150145,Dairy,192.9504,OUT027,Medium,Tier 3,Supermarket Type3,7478.2656,Perishable,FD,25,17.87,high
FDV09,12.1,Low Fat,0.036012919,Snack Foods,148.0734,OUT019,Small,Tier 1,Grocery Store,593.8936,Non_Perishable,FD,25,12.24,high
FDR20,20.0,Regular,0.028167478,Fruits and Vegetables,45.5744,OUT049,Medium,Tier 1,Supermarket Type1,452.744,Perishable,FD,11,2.28,low
FDY11,6.71,Regular,0.029560451,Baking Goods,65.8142,OUT046,Small,Tier 1,Supermarket Type1,856.8846,Non_Perishable,FD,13,9.81,low
FDG40,13.65,Low Fat,0.039631495,Frozen Foods,31.9558,OUT027,Medium,Tier 3,Supermarket Type3,984.7182,Non_Perishable,FD,25,2.34,low
FDX20,7.365,Low Fat,0.04280099,Fruits and Vegetables,228.372,OUT017,Small,Tier 2,Supermarket Type1,2037.348,Perishable,FD,3,31.01,very_high
FDZ27,7.935,Low Fat,0.017141985,Dairy,50.035,OUT013,High,Tier 3,Supermarket Type1,149.805,Perishable,FD,23,6.31,low
FDH09,12.6,Low Fat,0.056394771,Seafood,51.3982,OUT017,Small,Tier 2,Supermarket Type1,473.3838,Perishable,FD,3,4.08,low
FDG29,17.6,Low Fat,0.056379439,Frozen Foods,42.7454,OUT049,Medium,Tier 1,Supermarket Type1,293.6178,Non_Perishable,FD,11,2.43,low
NCA30,19.0,No_Fat,0.129534812,Household,190.1872,OUT049,Medium,Tier 1,Supermarket Type1,5105.3544,Non_Perishable,NC,11,10.01,high
NCL53,7.5,No_Fat,0.036439878,Health and Hygiene,175.3028,OUT017,Small,Tier 2,Supermarket Type1,3010.7476,Non_Perishable,NC,3,23.37,high
DRE15,13.35,Low Fat,0.016765330000000002,Dairy,77.6012,OUT046,Small,Tier 1,Supermarket Type1,986.7156,Perishable,DR,13,5.81,medium
NCS38,8.6,No_Fat,0.090191431,Household,112.9176,OUT046,Small,Tier 1,Supermarket Type1,458.0704,Non_Perishable,NC,13,13.13,medium
FDY21,15.1,Low Fat,0.30374337,Snack Foods,196.011,OUT019,Small,Tier 1,Grocery Store,589.233,Non_Perishable,FD,25,12.98,high
FDB58,10.5,Regular,0.022590318,Snack Foods,140.6154,OUT010,Small,Tier 3,Grocery Store,283.6308,Non_Perishable,FD,12,13.39,high
FDH41,9.0,Low Fat,0.082011521,Frozen Foods,213.3534,OUT046,Small,Tier 1,Supermarket Type1,1935.4806,Non_Perishable,FD,13,23.71,very_high
DRF23,4.61,Low Fat,0.122843005,Hard Drinks,172.4396,OUT049,Medium,Tier 1,Supermarket Type1,1569.9564,Non_Perishable,DR,11,37.41,high
FDE05,10.895,Regular,0.05432142,Frozen Foods,146.2102,OUT010,Small,Tier 3,Grocery Store,437.4306,Non_Perishable,FD,12,13.42,high
FDY10,17.6,Low Fat,0.049144165,Snack Foods,112.7176,OUT049,Medium,Tier 1,Supermarket Type1,1717.764,Non_Perishable,FD,11,6.4,medium
FDS43,11.65,Low Fat,0.040577878,Fruits and Vegetables,188.224,OUT049,Medium,Tier 1,Supermarket Type1,1304.968,Perishable,FD,11,16.16,high
NCM30,19.1,No_Fat,0.067400032,Household,41.9796,OUT049,Medium,Tier 1,Supermarket Type1,784.3124,Non_Perishable,NC,11,2.2,low
FDY49,17.2,Regular,0.012036432,Canned,165.7184,OUT045,Small,Tier 2,Supermarket Type1,1816.3024,Non_Perishable,FD,8,9.63,high
FDN02,16.5,Low Fat,0.073977473,Canned,206.8638,OUT045,Small,Tier 2,Supermarket Type1,2070.638,Non_Perishable,FD,8,12.54,very_high
FDP37,15.6,Low Fat,0.143396175,Breakfast,128.0994,OUT045,Small,Tier 2,Supermarket Type1,2184.4898,Perishable,FD,8,8.21,medium
NCF07,9.0,No_Fat,0.03201648,Household,99.6016,OUT035,Small,Tier 2,Supermarket Type1,1922.8304,Non_Perishable,NC,6,11.07,medium
FDJ09,15.0,Low Fat,0.058346234,Snack Foods,44.0744,OUT013,High,Tier 3,Supermarket Type1,633.8416,Non_Perishable,FD,23,2.94,low
FDO23,17.85,Low Fat,0.14571827,Breads,94.3436,OUT027,Medium,Tier 3,Supermarket Type3,2269.0464,Perishable,FD,25,5.29,medium
FDH09,12.6,Low Fat,0.055806016,Seafood,52.4982,OUT027,Medium,Tier 3,Supermarket Type3,1209.7586,Perishable,FD,25,4.17,low
FDX34,6.195,Low Fat,0.072097449,Snack Foods,119.3098,OUT049,Medium,Tier 1,Supermarket Type1,1205.098,Non_Perishable,FD,11,19.26,medium
FDV60,20.2,Regular,0.117543713,Baking Goods,197.311,OUT049,Medium,Tier 1,Supermarket Type1,3338.987,Non_Perishable,FD,11,9.77,high
FDE32,20.7,Low Fat,0.048718334,Fruits and Vegetables,38.7506,OUT013,High,Tier 3,Supermarket Type1,227.7036,Perishable,FD,23,1.87,low
NCI30,20.25,No_Fat,0.0591756,Household,245.046,OUT018,Medium,Tier 3,Supermarket Type2,4680.574,Non_Perishable,NC,1,12.1,very_high
FDS37,7.655,Low Fat,0.031918284,Canned,117.7492,OUT013,High,Tier 3,Supermarket Type1,695.0952,Non_Perishable,FD,23,15.38,medium
FDC57,20.1,Regular,0.095587976,Fruits and Vegetables,193.982,OUT019,Small,Tier 1,Grocery Store,579.246,Perishable,FD,25,9.65,high
DRC01,5.92,Regular,0.019308607,Soft Drinks,49.0692,OUT017,Small,Tier 2,Supermarket Type1,1478.076,Non_Perishable,DR,3,8.29,low
DRD27,18.75,Low Fat,0.023974769,Dairy,99.0042,OUT017,Small,Tier 2,Supermarket Type1,694.4294,Perishable,DR,3,5.28,medium
FDI12,9.395,Regular,0.100602552,Baking Goods,88.3856,OUT045,Small,Tier 2,Supermarket Type1,703.0848,Non_Perishable,FD,8,9.41,medium
FDQ33,13.35,Low Fat,0.091189915,Snack Foods,149.3708,OUT035,Small,Tier 2,Supermarket Type1,4514.124,Non_Perishable,FD,6,11.19,high
FDQ27,5.19,Regular,0.077480627,Meat,101.399,OUT019,Small,Tier 1,Grocery Store,206.398,Perishable,FD,25,19.54,medium
NCB07,19.2,No_Fat,0.129731747,Household,196.211,OUT010,Small,Tier 3,Grocery Store,589.233,Non_Perishable,NC,12,10.22,high
FDC08,19.0,Regular,0.103363904,Fruits and Vegetables,226.172,OUT013,High,Tier 3,Supermarket Type1,3169.208,Perishable,FD,23,11.9,very_high
FDD20,14.15,Low Fat,0.020714523,Fruits and Vegetables,124.2046,OUT046,Small,Tier 1,Supermarket Type1,2490.092,Perishable,FD,13,8.78,medium
FDS24,20.85,Regular,0.062212713,Baking Goods,88.1514,OUT035,Small,Tier 2,Supermarket Type1,1151.1682,Non_Perishable,FD,6,4.23,medium
FDH34,8.63,Low Fat,0.031271134,Snack Foods,186.0582,OUT017,Small,Tier 2,Supermarket Type1,3900.9222,Non_Perishable,FD,3,21.56,high
NCX30,16.7,No_Fat,0.026729068,Household,248.4776,OUT018,Medium,Tier 3,Supermarket Type2,6439.6176,Non_Perishable,NC,1,14.88,very_high
FDM01,7.895,Regular,0.094567181,Breakfast,104.5332,OUT046,Small,Tier 1,Supermarket Type1,1845.5976,Perishable,FD,13,13.24,medium
FDB20,7.72,Low Fat,0.05193741,Fruits and Vegetables,77.9986,OUT013,High,Tier 3,Supermarket Type1,934.7832,Perishable,FD,23,10.1,medium
NCK29,5.615,No_Fat,0.126480422,Health and Hygiene,121.573,OUT017,Small,Tier 2,Supermarket Type1,3202.498,Non_Perishable,NC,3,21.65,medium
FDS11,7.05,Regular,0.055644887,Breads,224.9088,OUT049,Medium,Tier 1,Supermarket Type1,2684.5056,Perishable,FD,11,31.9,very_high
NCV41,14.35,No_Fat,0.028519419,Health and Hygiene,109.2228,OUT010,Small,Tier 3,Grocery Store,221.0456,Non_Perishable,NC,12,7.61,medium
DRL60,8.52,Low Fat,0.027101431,Soft Drinks,151.7682,OUT049,Medium,Tier 1,Supermarket Type1,2439.4912,Non_Perishable,DR,11,17.81,high
FDV10,7.645,Regular,0.067083367,Snack Foods,44.0112,OUT017,Small,Tier 2,Supermarket Type1,596.5568,Non_Perishable,FD,3,5.76,low
FDV09,12.1,Low Fat,0.020652362,Snack Foods,149.5734,OUT018,Medium,Tier 3,Supermarket Type2,2227.101,Non_Perishable,FD,1,12.36,high
FDQ39,14.8,Low Fat,0.081042136,Meat,192.4846,OUT046,Small,Tier 1,Supermarket Type1,5159.2842,Perishable,FD,13,13.01,high
DRE49,20.75,Low Fat,0.021336565,Soft Drinks,153.6024,OUT018,Medium,Tier 3,Supermarket Type2,1366.2216,Non_Perishable,DR,1,7.4,high
FDR45,10.8,Low Fat,0.029001987,Snack Foods,238.6222,OUT045,Small,Tier 2,Supermarket Type1,8604.7992,Non_Perishable,FD,8,22.09,very_high
DRJ23,18.35,Low Fat,0.069745165,Hard Drinks,190.2872,OUT010,Small,Tier 3,Grocery Store,378.1744,Non_Perishable,DR,12,10.37,high
FDQ26,13.5,Regular,0.068148886,Dairy,58.6562,OUT018,Medium,Tier 3,Supermarket Type2,711.0744,Perishable,FD,1,4.34,low
NCA06,20.5,No_Fat,0.144094079,Household,34.819,OUT017,Small,Tier 2,Supermarket Type1,1061.951,Non_Perishable,NC,3,1.7,low
FDT24,12.35,Regular,0.186616421,Baking Goods,78.6328,OUT018,Medium,Tier 3,Supermarket Type2,1004.0264,Non_Perishable,FD,1,6.37,medium
DRG27,8.895,Low Fat,0.105323859,Dairy,39.1138,OUT045,Small,Tier 2,Supermarket Type1,609.207,Perishable,DR,8,4.4,low
FDR02,16.7,Low Fat,0.022110425,Dairy,110.8886,OUT045,Small,Tier 2,Supermarket Type1,3558.0352,Perishable,FD,8,6.64,medium
DRG37,16.2,Low Fat,0.019374768,Soft Drinks,155.8972,OUT035,Small,Tier 2,Supermarket Type1,2025.3636,Non_Perishable,DR,6,9.62,high
FDJ07,7.26,Low Fat,0.014482278,Meat,118.115,OUT018,Medium,Tier 3,Supermarket Type2,1864.24,Perishable,FD,1,16.27,medium
FDP32,6.65,Low Fat,0.087805788,Fruits and Vegetables,126.7678,OUT049,Medium,Tier 1,Supermarket Type1,1907.517,Perishable,FD,11,19.06,medium
FDV59,13.35,Low Fat,0.048027043,Breads,218.9166,OUT046,Small,Tier 1,Supermarket Type1,5660.6316,Perishable,FD,13,16.4,very_high
FDP60,17.35,Low Fat,0.055908268,Baking Goods,99.8016,OUT035,Small,Tier 2,Supermarket Type1,607.2096,Non_Perishable,FD,6,5.75,medium
FDE32,20.7,Low Fat,0.048522793,Fruits and Vegetables,39.6506,OUT027,Medium,Tier 3,Supermarket Type3,1024.6662,Perishable,FD,25,1.92,low
FDK26,5.46,Regular,0.032359413,Canned,187.424,OUT017,Small,Tier 2,Supermarket Type1,3169.208,Non_Perishable,FD,3,34.33,high
FDW28,18.25,Low Fat,0.088807455,Frozen Foods,197.3452,OUT035,Small,Tier 2,Supermarket Type1,2740.4328,Non_Perishable,FD,6,10.81,high
FDP56,8.185,Low Fat,0.046556408,Fruits and Vegetables,47.7692,OUT049,Medium,Tier 1,Supermarket Type1,640.4996,Perishable,FD,11,5.84,low
FDT25,7.5,Low Fat,0.050750977,Canned,122.2072,OUT046,Small,Tier 1,Supermarket Type1,1960.1152,Non_Perishable,FD,13,16.29,medium
FDQ12,12.65,Low Fat,0.035404052,Baking Goods,230.601,OUT035,Small,Tier 2,Supermarket Type1,2067.309,Non_Perishable,FD,6,18.23,very_high
FDR60,14.3,Low Fat,0.130390458,Baking Goods,77.2328,OUT035,Small,Tier 2,Supermarket Type1,231.6984,Non_Perishable,FD,6,5.4,medium
FDZ10,17.85,Low Fat,0.074422769,Snack Foods,128.002,OUT010,Small,Tier 3,Grocery Store,253.004,Non_Perishable,FD,12,7.17,medium
FDM13,6.425,Low Fat,0.105742544,Breakfast,130.5626,OUT010,Small,Tier 3,Grocery Store,131.1626,Perishable,FD,12,20.32,medium
FDF26,6.825,Regular,0.046729336,Canned,153.4998,OUT045,Small,Tier 2,Supermarket Type1,2153.1972,Non_Perishable,FD,8,22.49,high
FDN02,16.5,Low Fat,0.073470234,Canned,205.3638,OUT027,Medium,Tier 3,Supermarket Type3,5383.6588,Non_Perishable,FD,25,12.45,very_high
NCI30,20.25,No_Fat,0.058886477,Household,245.546,OUT013,High,Tier 3,Supermarket Type1,1724.422,Non_Perishable,NC,23,12.13,very_high
NCJ31,19.2,No_Fat,0.18293775,Others,243.0196,OUT049,Medium,Tier 1,Supermarket Type1,3615.294,Non_Perishable,NC,11,12.66,very_high
NCQ54,17.7,No_Fat,0.020993364,Household,166.8474,OUT010,Small,Tier 3,Grocery Store,168.4474,Non_Perishable,NC,12,9.43,high
FDB02,9.695,Regular,0.029223424,Canned,175.437,OUT045,Small,Tier 2,Supermarket Type1,2999.429,Non_Perishable,FD,8,18.1,high
FDC02,21.35,Low Fat,0.068489201,Canned,259.3278,OUT027,Medium,Tier 3,Supermarket Type3,4165.2448,Non_Perishable,FD,25,12.15,very_high
FDA11,7.75,Low Fat,0.043326511,Baking Goods,95.6436,OUT045,Small,Tier 2,Supermarket Type1,1134.5232,Non_Perishable,FD,8,12.34,medium
DRI23,18.85,Low Fat,0.136532569,Hard Drinks,159.6578,OUT027,Medium,Tier 3,Supermarket Type3,2888.2404,Non_Perishable,DR,25,8.47,high
FDE04,19.75,Regular,0.018051091,Frozen Foods,179.866,OUT049,Medium,Tier 1,Supermarket Type1,2696.49,Non_Perishable,FD,11,9.11,high
FDW38,5.325,Regular,0.23212188,Dairy,55.5298,OUT010,Small,Tier 3,Grocery Store,53.9298,Perishable,FD,12,10.43,low
FDG46,8.63,Regular,0.057620562,Snack Foods,115.4518,OUT019,Small,Tier 1,Grocery Store,113.8518,Non_Perishable,FD,25,13.38,medium
NCJ05,18.7,No_Fat,0.045865089,Health and Hygiene,152.3682,OUT027,Medium,Tier 3,Supermarket Type3,2287.023,Non_Perishable,NC,25,8.15,high
FDU01,20.25,Regular,0.021002171,Canned,185.1924,OUT019,Small,Tier 1,Grocery Store,555.2772,Non_Perishable,FD,25,9.15,high
FDY11,6.71,Regular,0.029727657,Baking Goods,66.6142,OUT017,Small,Tier 2,Supermarket Type1,1120.5414,Non_Perishable,FD,3,9.93,low
FDX60,14.35,Low Fat,0.080527065,Baking Goods,79.296,OUT013,High,Tier 3,Supermarket Type1,719.064,Non_Perishable,FD,23,5.53,medium
NCN29,15.2,No_Fat,0.010004942777777777,Health and Hygiene,47.8034,OUT049,Medium,Tier 1,Supermarket Type1,437.4306,Non_Perishable,NC,11,3.14,low
FDT07,5.82,Regular,0.075229446,Fruits and Vegetables,256.633,OUT049,Medium,Tier 1,Supermarket Type1,2050.664,Perishable,FD,11,44.1,very_high
FDI21,5.59,Regular,0.056833394,Snack Foods,61.9168,OUT018,Medium,Tier 3,Supermarket Type2,1214.4192,Non_Perishable,FD,1,11.08,low
FDI41,18.5,Regular,0.062256921,Frozen Foods,148.0418,OUT046,Small,Tier 1,Supermarket Type1,2059.9852,Non_Perishable,FD,13,8.0,high
FDE10,6.67,Regular,0.089512542,Snack Foods,133.1626,OUT027,Medium,Tier 3,Supermarket Type3,3672.5528,Non_Perishable,FD,25,19.96,medium
FDQ28,14.0,Regular,0.060427062,Frozen Foods,153.5656,OUT046,Small,Tier 1,Supermarket Type1,3089.312,Non_Perishable,FD,13,10.97,high
FDY32,7.605,Low Fat,0.216323008,Fruits and Vegetables,165.021,OUT010,Small,Tier 3,Grocery Store,815.605,Perishable,FD,12,21.7,high
NCK05,20.1,No_Fat,0.135612397,Health and Hygiene,61.1536,OUT019,Small,Tier 1,Grocery Store,61.2536,Non_Perishable,NC,25,3.04,low
FDH12,9.6,Low Fat,0.085125951,Baking Goods,107.128,OUT045,Small,Tier 2,Supermarket Type1,1278.336,Non_Perishable,FD,8,11.16,medium
FDJ27,17.7,Regular,0.122565413,Meat,103.8674,OUT017,Small,Tier 2,Supermarket Type1,1528.011,Perishable,FD,3,5.87,medium
DRL35,15.7,Low Fat,0.023892116555555554,Hard Drinks,43.377,OUT010,Small,Tier 3,Grocery Store,129.831,Non_Perishable,DR,12,2.76,low
NCY29,13.65,No_Fat,0.077670981,Health and Hygiene,55.093,OUT017,Small,Tier 2,Supermarket Type1,1301.639,Non_Perishable,NC,3,4.04,low
FDC21,14.6,Regular,0.043201813,Fruits and Vegetables,110.1254,OUT017,Small,Tier 2,Supermarket Type1,1844.9318,Perishable,FD,3,7.54,medium
FDM33,15.6,Low Fat,0.088215871,Snack Foods,220.1798,OUT017,Small,Tier 2,Supermarket Type1,5068.7354,Non_Perishable,FD,3,14.11,very_high
DRJ39,20.25,Low Fat,0.036295834,Dairy,217.5482,OUT013,High,Tier 3,Supermarket Type1,1095.241,Perishable,DR,23,10.74,very_high
FDB22,8.02,Low Fat,0.186528819,Snack Foods,151.9998,OUT010,Small,Tier 3,Grocery Store,307.5996,Non_Perishable,FD,12,18.95,high
FDC32,18.35,Low Fat,0.099026525,Fruits and Vegetables,93.8462,OUT013,High,Tier 3,Supermarket Type1,1295.6468,Perishable,FD,23,5.11,medium
FDD02,16.6,Low Fat,0.0423816885,Canned,118.8124,OUT046,Small,Tier 1,Supermarket Type1,2607.2728,Non_Perishable,FD,13,7.16,medium
FDL28,10.0,Regular,0.063162608,Frozen Foods,228.6668,OUT035,Small,Tier 2,Supermarket Type1,3455.502,Non_Perishable,FD,6,22.87,very_high
FDL39,16.1,Regular,0.063429818,Dairy,179.4318,OUT049,Medium,Tier 1,Supermarket Type1,2345.6134,Perishable,FD,11,11.14,high
FDV37,13.0,Regular,0.139785104,Canned,196.2426,OUT010,Small,Tier 3,Grocery Store,197.7426,Non_Perishable,FD,12,15.1,high
FDA28,16.1,Regular,0.04807227,Frozen Foods,126.5362,OUT017,Small,Tier 2,Supermarket Type1,1761.7068,Non_Perishable,FD,3,7.86,medium
FDL04,19.0,Low Fat,0.112097433,Frozen Foods,105.5622,OUT049,Medium,Tier 1,Supermarket Type1,1905.5196,Non_Perishable,FD,11,5.56,medium
FDR10,17.6,Low Fat,0.010037996,Snack Foods,163.5552,OUT035,Small,Tier 2,Supermarket Type1,3086.6488,Non_Perishable,FD,6,9.29,high
FDA39,6.32,Low Fat,0.012789884,Meat,39.1822,OUT017,Small,Tier 2,Supermarket Type1,1060.6194,Perishable,FD,3,6.2,low
FDR15,9.3,Regular,0.033431669,Meat,153.1314,OUT035,Small,Tier 2,Supermarket Type1,4653.942,Perishable,FD,6,16.47,high
FDQ40,11.1,Regular,0.03623131,Frozen Foods,175.0712,OUT017,Small,Tier 2,Supermarket Type1,3339.6528,Non_Perishable,FD,3,15.77,high
DRG23,8.88,Low Fat,0.086360962,Hard Drinks,151.2682,OUT027,Medium,Tier 3,Supermarket Type3,2439.4912,Non_Perishable,DR,25,17.03,high
FDU36,6.15,Low Fat,0.046232445,Baking Goods,99.4384,OUT013,High,Tier 3,Supermarket Type1,1379.5376,Non_Perishable,FD,23,16.17,medium
FDF47,20.85,Low Fat,0.097618234,Starchy Foods,223.9746,OUT046,Small,Tier 1,Supermarket Type1,897.4984,Non_Perishable,FD,13,10.74,very_high
FDH14,17.1,Regular,0.046808553,Canned,141.4838,OUT046,Small,Tier 1,Supermarket Type1,1404.838,Non_Perishable,FD,13,8.27,high
FDO45,13.15,Regular,0.03810738,Snack Foods,86.3856,OUT018,Medium,Tier 3,Supermarket Type2,615.1992,Non_Perishable,FD,1,6.57,medium
FDK60,16.5,Regular,0.093846532,Baking Goods,95.7068,OUT035,Small,Tier 2,Supermarket Type1,1069.2748,Non_Perishable,FD,6,5.8,medium
FDS43,11.65,Low Fat,0.040744057,Fruits and Vegetables,185.924,OUT017,Small,Tier 2,Supermarket Type1,4101.328,Perishable,FD,3,15.96,high
FDN44,13.15,Low Fat,0.022831052,Fruits and Vegetables,160.292,OUT049,Medium,Tier 1,Supermarket Type1,4793.76,Perishable,FD,11,12.19,high
FDS34,19.35,Regular,0.076878416,Snack Foods,113.9518,OUT049,Medium,Tier 1,Supermarket Type1,1138.518,Non_Perishable,FD,11,5.89,medium
FDU20,19.35,Regular,0.021501067,Fruits and Vegetables,122.2098,OUT045,Small,Tier 2,Supermarket Type1,2771.7254,Perishable,FD,8,6.32,medium
FDP44,16.5,Regular,0.07964724,Fruits and Vegetables,101.4332,OUT013,High,Tier 3,Supermarket Type1,1948.1308,Perishable,FD,23,6.15,medium
FDC02,21.35,Low Fat,0.068809463,Canned,258.5278,OUT035,Small,Tier 2,Supermarket Type1,5206.556,Non_Perishable,FD,6,12.11,very_high
FDT56,16.0,Regular,0.115570552,Fruits and Vegetables,57.5246,OUT035,Small,Tier 2,Supermarket Type1,173.7738,Perishable,FD,6,3.6,low
NCA06,20.5,No_Fat,0.143164371,Household,34.919,OUT013,High,Tier 3,Supermarket Type1,73.238,Non_Perishable,NC,23,1.7,low
FDE04,19.75,Regular,0.018008071,Frozen Foods,180.466,OUT013,High,Tier 3,Supermarket Type1,3415.554,Non_Perishable,FD,23,9.14,high
NCX06,17.6,No_Fat,0.015775777,Household,179.1976,OUT017,Small,Tier 2,Supermarket Type1,3803.0496,Non_Perishable,NC,3,10.18,high
